order_id,user_id,menu_id,quantity,price,total_amount,order_date,payment_method
588,604,1660,2,600,1200,2024-02-18,COD
589,1165,684,2,347,694,2024-02-12,COD
590,1566,1780,3,239,717,2024-11-12,Card
591,565,1519,4,198,792,2024-06-18,Card
592,860,915,1,478,478,2024-01-19,COD
593,1508,615,1,547,547,2024-07-15,COD
594,872,281,3,508,1524,2024-12-29,UPI
595,1321,864,4,242,968,2024-12-11,Card
596,1989,256,4,125,500,2024-02-23,COD
597,137,1174,4,545,2180,2024-08-18,Card
598,1941,1907,2,474,948,2024-10-09,COD
599,1992,1684,3,336,1008,2025-01-18,UPI
600,560,1953,2,321,642,2024-05-29,Card
601,293,1314,3,454,1362,2024-12-19,COD
602,909,335,4,265,1060,2024-06-02,COD
603,1366,1864,3,221,663,2024-04-14,UPI
604,1399,488,1,111,111,2024-07-20,UPI
605,1003,1183,2,544,1088,2024-11-28,Card
606,627,1633,2,237,474,2024-07-07,UPI
607,1854,329,4,406,1624,2024-08-19,Card
608,260,1111,4,231,924,2024-05-30,Card
609,854,1233,4,533,2132,2025-05-03,Card
610,1860,700,2,503,1006,2024-11-06,Card
611,1608,53,3,302,906,2024-02-26,Card
612,487,1676,4,216,864,2025-03-30,COD
613,1724,29,2,532,1064,2025-04-10,Card
614,1429,1492,2,110,220,2024-06-24,UPI
615,789,1607,4,293,1172,2024-03-31,UPI
616,1428,920,2,202,404,2025-04-06,COD
617,1321,1499,4,498,1992,2024-03-01,UPI
618,179,1239,3,594,1782,2025-01-09,Card
619,1956,1169,3,478,1434,2024-10-08,Card
620,1730,880,3,229,687,2024-04-03,UPI
621,772,1016,1,321,321,2025-02-22,COD
622,1020,1783,3,254,762,2024-10-04,UPI
623,660,1407,4,434,1736,2024-02-15,COD
624,722,1297,3,542,1626,2024-12-21,UPI
625,1894,235,3,104,312,2024-09-22,UPI
626,830,276,3,431,1293,2024-06-11,COD
627,1157,1571,2,370,740,2024-10-30,UPI
628,430,754,4,221,884,2025-01-05,COD
629,194,1429,1,124,124,2025-05-07,COD
630,119,1367,4,420,1680,2024-03-29,Card
631,1026,1566,4,223,892,2024-09-24,COD
632,1792,1199,2,541,1082,2025-05-02,Card
633,1343,1714,2,153,306,2025-02-05,UPI
634,899,260,1,222,222,2024-02-09,COD
635,948,286,2,115,230,2024-10-05,UPI
636,185,375,3,502,1506,2024-05-09,COD
637,1489,1508,4,526,2104,2024-08-25,COD
638,1930,1024,1,448,448,2024-11-09,Card
639,597,665,2,306,612,2024-11-18,Card
640,522,476,4,338,1352,2025-01-06,Card
641,87,1335,4,139,556,2024-06-06,Card
642,1061,805,3,354,1062,2024-09-08,UPI
643,918,437,3,313,939,2025-01-14,Card
644,1816,1510,2,450,900,2024-03-19,UPI
645,1440,1396,2,112,224,2024-09-06,UPI
646,1669,1658,3,380,1140,2025-01-05,COD
647,1114,270,3,303,909,2024-09-21,COD
648,354,1688,3,123,369,2025-03-02,COD
649,1298,1378,4,404,1616,2024-01-13,Card
650,1944,697,3,588,1764,2025-01-19,Card
651,584,1411,3,402,1206,2024-05-26,COD
652,1055,615,1,547,547,2024-01-30,COD
653,1693,1403,1,223,223,2024-09-04,UPI
654,693,1448,4,366,1464,2024-09-15,UPI
655,732,301,4,297,1188,2025-01-27,COD
656,1432,262,1,183,183,2024-11-30,Card
657,273,1870,1,166,166,2024-03-09,UPI
658,1449,356,3,416,1248,2024-01-01,UPI
659,1191,1609,1,472,472,2024-10-07,COD
660,122,347,2,136,272,2025-05-14,COD
661,1146,1327,2,127,254,2024-11-23,Card
662,773,1606,2,563,1126,2024-06-20,UPI
663,1379,891,4,120,480,2025-01-06,COD
664,112,995,3,409,1227,2025-04-19,UPI
665,202,337,3,585,1755,2024-12-19,COD
666,1088,254,1,144,144,2024-07-26,Card
667,744,1834,1,277,277,2025-01-25,COD
668,260,356,1,416,416,2024-07-10,UPI
669,1840,367,3,468,1404,2024-02-05,COD
670,1116,1704,3,153,459,2025-04-13,Card
671,280,1792,2,241,482,2024-12-18,Card
672,1466,256,4,125,500,2024-05-03,UPI
673,811,770,2,283,566,2024-03-03,UPI
674,700,1321,1,207,207,2024-12-14,UPI
675,1288,194,3,448,1344,2024-03-07,COD
676,442,1342,4,436,1744,2025-03-31,COD
677,1708,1533,4,150,600,2025-01-28,UPI
678,1209,1930,4,276,1104,2024-07-22,Card
679,1039,948,2,174,348,2025-01-25,COD
680,446,1795,3,364,1092,2024-06-15,Card
681,1349,1437,1,138,138,2024-06-10,COD
682,1530,1742,4,237,948,2024-09-20,COD
683,1809,128,4,572,2288,2025-01-13,COD
684,1735,1723,1,142,142,2024-04-30,COD
685,422,296,1,587,587,2025-01-15,UPI
686,7,883,3,417,1251,2024-05-22,UPI
687,1982,1932,1,197,197,2024-12-12,UPI
688,1260,1744,4,224,896,2024-04-04,COD
689,520,1404,1,230,230,2024-07-27,Card
690,354,598,3,479,1437,2024-12-21,COD
691,340,1482,4,335,1340,2024-07-01,UPI
692,527,1641,2,274,548,2024-06-24,UPI
693,937,98,3,306,918,2024-06-26,Card
694,1390,404,2,203,406,2024-08-07,UPI
695,1544,1780,3,239,717,2025-03-06,Card
696,46,1623,4,348,1392,2025-04-14,COD
697,1907,1411,4,402,1608,2025-05-12,Card
698,413,1134,3,263,789,2024-03-31,Card
699,1179,632,2,310,620,2024-12-28,COD
700,866,1858,2,587,1174,2024-04-07,UPI
701,165,1320,2,463,926,2025-04-24,UPI
702,739,833,2,371,742,2025-05-07,COD
703,422,2,4,442,1768,2024-07-04,COD
704,1170,1618,1,110,110,2024-05-29,COD
705,1243,1068,2,441,882,2025-02-28,UPI
706,463,1655,1,512,512,2024-11-18,UPI
707,1630,1447,4,594,2376,2024-08-12,UPI
708,1167,685,1,300,300,2024-09-24,COD
709,632,125,4,186,744,2024-06-09,COD
710,1486,1787,3,274,822,2025-05-01,COD
711,1830,314,4,455,1820,2024-12-10,UPI
712,1580,761,3,299,897,2024-03-10,UPI
713,1097,1471,4,430,1720,2025-03-22,COD
714,969,1515,4,479,1916,2024-07-25,COD
715,366,1615,3,240,720,2025-02-14,Card
716,796,693,2,282,564,2024-07-08,UPI
717,1218,292,1,524,524,2024-02-25,COD
718,479,552,3,504,1512,2024-04-13,COD
719,1469,1502,1,489,489,2024-10-20,UPI
720,812,108,4,177,708,2025-04-13,UPI
721,921,297,3,459,1377,2024-10-02,COD
722,223,1596,2,132,264,2025-01-09,UPI
723,1813,154,1,288,288,2024-12-23,UPI
724,1955,312,1,489,489,2025-01-27,Card
725,1168,1913,1,395,395,2025-01-02,COD
726,1824,1585,3,194,582,2024-11-08,UPI
727,1390,35,1,202,202,2024-06-16,Card
728,1560,1188,2,494,988,2024-11-03,UPI
729,1020,1358,1,222,222,2025-03-30,Card
730,1586,323,3,438,1314,2024-11-29,Card
731,465,1038,1,367,367,2024-01-01,Card
732,338,1699,3,223,669,2025-04-07,UPI
733,1782,1248,1,206,206,2025-02-24,COD
734,1107,565,3,156,468,2025-03-28,Card
735,698,740,3,157,471,2025-03-26,UPI
736,596,1890,4,597,2388,2024-07-21,COD
737,402,1727,3,498,1494,2024-12-27,COD
738,133,1281,4,564,2256,2025-03-20,UPI
739,956,1345,3,534,1602,2024-02-09,COD
740,827,561,3,196,588,2024-04-15,Card
741,918,476,4,338,1352,2024-01-04,Card
742,1860,606,3,241,723,2025-02-08,UPI
743,76,434,4,149,596,2024-05-19,UPI
744,1877,1959,4,545,2180,2024-06-28,Card
745,1757,836,3,125,375,2024-09-23,COD
746,3,549,2,158,316,2024-05-21,UPI
747,1348,146,2,271,542,2024-11-30,UPI
748,1506,967,1,283,283,2024-06-03,Card
749,815,1275,3,263,789,2024-03-02,UPI
750,1207,1305,1,343,343,2024-03-19,Card
751,147,207,2,269,538,2025-04-24,COD
752,1242,1260,3,342,1026,2025-05-04,COD
753,1254,1939,1,446,446,2025-04-29,UPI
754,458,716,2,546,1092,2025-04-16,UPI
755,257,1038,1,367,367,2024-05-01,UPI
756,405,977,3,304,912,2024-07-21,Card
757,1302,1695,1,201,201,2024-06-24,COD
758,1155,3,2,230,460,2025-01-02,UPI
759,542,1071,2,342,684,2024-02-16,COD
760,977,250,1,307,307,2024-12-25,UPI
761,1379,828,3,474,1422,2025-03-01,Card
762,1350,1224,1,456,456,2024-02-26,UPI
763,604,56,3,289,867,2024-01-14,Card
764,324,393,2,220,440,2024-08-03,UPI
765,936,1680,4,219,876,2025-02-25,UPI
766,717,237,1,380,380,2024-11-22,UPI
767,1378,1241,2,369,738,2024-10-17,Card
768,1567,1825,4,542,2168,2024-02-11,Card
769,654,1927,3,573,1719,2024-02-13,UPI
770,554,1790,2,156,312,2024-10-01,Card
771,549,535,1,294,294,2024-03-18,Card
772,274,471,4,235,940,2024-11-22,Card
773,1460,1204,1,375,375,2024-05-07,Card
774,968,1844,4,490,1960,2024-12-16,COD
775,501,1831,1,542,542,2024-05-07,COD
776,1194,836,4,125,500,2024-06-22,COD
777,93,210,1,247,247,2024-01-02,Card
778,797,1702,1,344,344,2024-07-03,UPI
779,839,1995,1,462,462,2024-09-14,Card
780,1262,1713,2,183,366,2025-01-02,UPI
781,1417,1366,1,239,239,2024-02-18,COD
782,1114,1235,3,218,654,2024-07-05,UPI
783,984,597,3,516,1548,2025-04-05,COD
784,1947,37,4,106,424,2024-01-12,UPI
785,4,128,1,572,572,2025-02-27,COD
786,1213,1395,3,260,780,2024-05-07,UPI
787,1506,1195,1,106,106,2024-08-03,COD
788,88,1046,3,172,516,2025-01-01,Card
789,1226,1121,2,448,896,2024-01-11,COD
790,799,1124,4,252,1008,2024-02-24,COD
791,1911,1642,1,114,114,2024-12-15,COD
792,1404,1220,4,276,1104,2024-07-07,COD
793,43,403,3,468,1404,2024-08-13,UPI
794,1563,262,4,183,732,2024-10-24,Card
795,799,199,3,483,1449,2024-01-11,COD
796,1833,413,1,294,294,2024-06-05,UPI
797,898,307,1,109,109,2024-10-12,COD
798,1363,1679,4,572,2288,2025-02-21,COD
799,184,327,4,424,1696,2025-02-01,COD
800,1543,1098,4,291,1164,2024-12-24,COD
801,601,488,3,111,333,2024-03-28,Card
802,619,1442,2,227,454,2025-03-02,UPI
803,1787,1700,3,486,1458,2024-02-04,Card
804,604,233,4,166,664,2024-08-11,UPI
805,1600,510,2,374,748,2025-04-05,Card
806,456,683,4,336,1344,2024-11-04,Card
807,1227,997,2,247,494,2025-01-26,UPI
808,263,1887,3,419,1257,2024-01-08,UPI
809,421,1181,1,119,119,2024-02-22,COD
810,1344,1374,2,497,994,2024-01-17,Card
811,1573,684,3,347,1041,2025-05-12,UPI
812,1905,59,2,468,936,2025-04-28,COD
813,761,699,4,114,456,2024-10-22,COD
814,705,216,1,302,302,2024-02-19,Card
815,859,1495,1,572,572,2024-04-10,Card
816,187,1109,4,252,1008,2024-08-10,UPI
817,1292,422,1,429,429,2024-05-10,UPI
818,1369,1188,2,494,988,2024-01-25,UPI
819,1461,453,1,396,396,2025-04-04,COD
820,394,1720,3,398,1194,2024-12-29,UPI
821,588,1153,4,174,696,2024-12-15,COD
822,1829,1992,3,570,1710,2025-03-03,UPI
823,818,642,1,417,417,2024-07-07,Card
824,243,1669,1,206,206,2025-01-09,UPI
825,382,1608,2,186,372,2025-03-07,Card
826,610,1073,2,547,1094,2024-12-29,COD
827,757,302,4,108,432,2024-08-21,COD
828,1891,718,4,227,908,2024-11-16,COD
829,469,1295,3,438,1314,2025-02-17,UPI
830,642,1009,1,471,471,2024-12-19,COD
831,930,826,2,321,642,2024-08-10,COD
832,1306,690,2,313,626,2024-01-01,COD
833,1708,1487,4,188,752,2024-02-11,COD
834,1686,1595,2,246,492,2024-01-03,UPI
835,1939,1942,1,512,512,2024-03-05,UPI
836,507,384,4,511,2044,2024-11-09,Card
837,109,1383,3,437,1311,2024-01-30,UPI
838,1803,1729,3,420,1260,2025-02-19,Card
839,1033,1386,2,535,1070,2024-10-23,Card
840,1554,692,2,239,478,2024-11-27,COD
841,116,1047,1,423,423,2024-12-05,COD
842,1870,751,3,208,624,2024-08-29,Card
843,925,445,1,165,165,2024-12-04,COD
844,1222,275,2,408,816,2024-09-04,Card
845,581,1869,1,117,117,2024-09-20,UPI
846,378,749,3,553,1659,2024-03-19,COD
847,447,31,3,399,1197,2025-03-08,COD
848,814,893,3,525,1575,2024-08-17,Card
849,1830,257,4,422,1688,2024-04-12,Card
850,119,1483,3,219,657,2024-05-15,Card
851,81,1361,2,438,876,2024-07-13,Card
852,477,1104,2,472,944,2024-05-09,UPI
853,1151,1517,3,209,627,2025-04-09,UPI
854,1809,1987,1,243,243,2025-03-27,Card
855,246,311,2,209,418,2025-03-24,UPI
856,1284,1040,3,390,1170,2025-03-02,COD
857,1661,619,1,519,519,2024-09-23,UPI
858,1276,1270,2,210,420,2024-12-16,Card
859,1787,1187,1,105,105,2025-01-10,Card
860,1420,876,2,390,780,2024-04-18,UPI
861,1391,203,4,303,1212,2024-11-09,Card
862,1584,159,1,599,599,2024-09-18,UPI
863,222,76,1,377,377,2024-03-29,Card
864,1641,991,3,112,336,2024-12-12,COD
865,969,1226,3,390,1170,2024-08-06,COD
866,1243,609,1,224,224,2024-10-15,Card
867,747,1007,3,208,624,2024-04-25,COD
868,1577,653,3,233,699,2024-03-30,COD
869,1449,36,1,365,365,2025-04-23,Card
870,743,553,4,525,2100,2025-02-18,Card
871,475,648,2,530,1060,2025-01-13,COD
872,1637,891,2,120,240,2024-02-18,UPI
873,1157,226,4,368,1472,2024-03-31,UPI
874,42,1345,3,534,1602,2024-04-08,UPI
875,609,130,2,424,848,2024-10-14,COD
876,122,370,3,132,396,2024-05-11,COD
877,41,1839,3,459,1377,2024-12-09,Card
878,691,743,1,227,227,2025-04-13,COD
879,1987,1633,3,237,711,2024-05-20,COD
880,1159,364,3,435,1305,2024-01-23,UPI
881,141,611,1,435,435,2025-04-07,Card
882,1792,999,3,139,417,2024-04-10,COD
883,861,413,2,294,588,2024-12-01,COD
884,1440,1914,2,104,208,2024-05-02,Card
885,1692,424,1,513,513,2025-02-22,COD
886,1406,1872,2,347,694,2025-03-03,COD
887,1221,741,2,184,368,2024-04-10,COD
888,1588,1025,2,302,604,2024-04-06,COD
889,1382,1497,1,574,574,2024-05-18,UPI
890,34,1445,3,517,1551,2024-09-27,UPI
891,1464,1976,1,214,214,2025-01-21,UPI
892,572,366,1,204,204,2024-08-05,UPI
893,1697,596,4,519,2076,2025-03-16,COD
894,638,1416,1,411,411,2025-02-12,Card
895,855,361,4,176,704,2025-02-24,COD
896,1045,571,2,598,1196,2025-04-29,UPI
897,517,1923,1,162,162,2025-01-24,Card
898,446,894,4,330,1320,2024-05-14,UPI
899,391,374,3,151,453,2024-02-14,UPI
900,384,1164,1,101,101,2024-04-28,UPI
901,1437,583,3,338,1014,2024-02-28,UPI
902,1763,642,1,417,417,2024-04-07,UPI
903,1482,727,1,357,357,2024-07-15,Card
904,549,962,2,568,1136,2024-12-26,UPI
905,1233,819,4,298,1192,2024-08-28,UPI
906,1120,403,1,468,468,2024-09-18,COD
907,571,932,2,476,952,2024-04-02,Card
908,464,241,2,195,390,2024-11-21,COD
909,1151,679,2,414,828,2024-06-07,Card
910,1708,848,4,482,1928,2024-11-26,UPI
911,1839,1747,4,593,2372,2024-12-31,UPI
912,1359,49,4,110,440,2025-03-30,UPI
913,1490,429,2,145,290,2024-12-11,UPI
914,1887,918,2,441,882,2025-01-03,COD
915,1601,1505,3,126,378,2025-02-10,Card
916,1129,1638,2,106,212,2024-09-22,UPI
917,1592,1538,3,131,393,2025-04-21,UPI
918,1566,352,1,174,174,2024-01-12,COD
919,1825,798,3,264,792,2025-02-02,UPI
920,382,608,3,294,882,2024-11-15,Card
921,1153,1903,1,572,572,2024-07-01,UPI
922,1852,1681,3,356,1068,2024-08-05,UPI
923,918,1316,3,501,1503,2024-08-24,COD
924,714,1318,4,469,1876,2024-12-18,UPI
925,1345,1326,1,550,550,2024-06-17,COD
926,1605,1154,2,343,686,2024-05-24,UPI
927,1458,261,2,231,462,2024-01-01,COD
928,1186,905,1,466,466,2025-03-02,COD
929,425,875,2,587,1174,2024-09-11,UPI
930,1240,206,3,387,1161,2025-02-19,Card
931,437,1406,4,303,1212,2024-02-09,Card
932,780,869,3,537,1611,2024-08-30,Card
933,1288,780,1,345,345,2024-06-25,UPI
934,1757,996,2,149,298,2024-07-08,UPI
935,236,772,4,543,2172,2024-11-14,UPI
936,817,1703,4,135,540,2024-04-07,COD
937,371,110,1,200,200,2025-01-17,Card
938,89,764,4,548,2192,2024-03-25,UPI
939,1295,294,2,569,1138,2024-03-19,UPI
940,788,1270,4,210,840,2024-12-22,Card
941,947,1976,3,214,642,2025-03-04,Card
942,109,972,4,502,2008,2025-02-27,Card
943,1299,773,1,412,412,2025-04-17,COD
944,145,989,3,496,1488,2024-01-22,COD
945,1446,927,1,291,291,2025-01-05,Card
946,1188,1456,2,469,938,2024-01-15,Card
947,71,1999,2,221,442,2024-12-28,Card
948,63,1766,4,430,1720,2025-03-30,Card
949,1003,604,4,367,1468,2024-09-13,Card
950,350,1774,3,333,999,2025-03-22,Card
951,822,617,1,344,344,2024-10-09,UPI
952,579,1432,4,263,1052,2024-09-19,Card
953,434,812,1,476,476,2025-03-12,Card
954,833,1191,2,567,1134,2024-12-14,COD
955,1813,1068,2,441,882,2024-03-10,Card
956,163,1872,1,347,347,2024-08-04,Card
957,1976,927,4,291,1164,2024-09-30,COD
958,173,1113,1,404,404,2024-01-03,UPI
959,424,1916,1,287,287,2024-06-16,Card
960,1141,1332,3,514,1542,2025-03-02,Card
961,1523,152,3,355,1065,2024-03-19,COD
962,1080,1879,1,374,374,2025-03-18,UPI
963,960,1104,3,472,1416,2024-06-28,COD
964,428,367,2,468,936,2024-03-17,Card
965,900,1627,1,221,221,2024-06-12,COD
966,1355,784,4,413,1652,2025-01-01,COD
967,182,901,4,259,1036,2024-08-03,COD
968,100,1549,2,200,400,2024-12-23,COD
969,1280,320,4,277,1108,2025-04-13,UPI
970,838,125,2,186,372,2025-03-13,COD
971,1203,845,4,282,1128,2025-05-03,Card
972,870,77,4,460,1840,2024-01-30,Card
973,161,1184,1,135,135,2024-10-12,COD
974,876,641,2,150,300,2024-02-18,Card
975,586,540,2,177,354,2025-04-29,UPI
976,257,1952,4,292,1168,2025-04-11,Card
977,177,1793,3,577,1731,2024-06-09,UPI
978,1520,198,1,190,190,2024-02-02,Card
979,1054,831,2,428,856,2025-03-16,COD
980,982,287,1,119,119,2025-03-17,UPI
981,1652,41,3,377,1131,2025-05-12,COD
982,786,661,4,175,700,2024-07-02,Card
983,1224,1077,3,325,975,2024-11-07,UPI
984,951,1270,4,210,840,2024-06-08,Card
985,752,477,1,108,108,2024-11-04,Card
986,1252,1408,3,355,1065,2024-02-16,UPI
987,1065,1611,2,246,492,2024-07-06,COD
988,1828,1079,3,210,630,2024-09-06,Card
989,1374,248,3,123,369,2024-01-20,COD
990,1928,1435,1,551,551,2024-04-14,Card
991,1186,771,1,436,436,2024-11-21,UPI
992,1750,964,1,485,485,2025-04-13,COD
993,1413,614,1,181,181,2024-11-08,Card
994,787,716,3,546,1638,2025-05-09,Card
995,1903,1300,4,538,2152,2024-06-25,Card
996,512,1842,2,581,1162,2024-10-12,COD
997,400,1374,2,497,994,2024-12-15,UPI
998,823,171,2,372,744,2024-04-17,COD
999,11,1526,3,600,1800,2024-11-22,UPI
1000,937,1126,3,582,1746,2025-03-20,UPI
1001,1636,309,2,327,654,2024-10-18,Card
1002,340,190,3,368,1104,2025-05-10,Card
1003,1442,1150,2,338,676,2024-05-11,UPI
1004,395,1480,1,534,534,2024-01-09,UPI
1005,313,109,2,127,254,2024-04-08,COD
1006,1639,1522,1,319,319,2024-05-04,Card
1007,1314,187,3,213,639,2024-08-17,COD
1008,1097,956,4,530,2120,2024-10-01,COD
1009,1196,917,2,262,524,2025-01-23,COD
1010,701,1396,3,112,336,2025-01-24,UPI
1011,216,281,2,508,1016,2025-01-04,COD
1012,1429,1355,3,165,495,2024-09-20,UPI
1013,874,1348,4,419,1676,2024-03-31,COD
1014,1241,1841,4,196,784,2024-03-29,Card
1015,113,1542,1,506,506,2025-04-06,Card
1016,842,208,3,574,1722,2024-01-19,COD
1017,445,1732,1,482,482,2025-04-07,COD
1018,73,1276,2,573,1146,2024-10-11,Card
1019,671,491,4,433,1732,2025-04-13,COD
1020,495,748,4,497,1988,2025-04-17,Card
1021,1514,1331,2,495,990,2024-12-31,COD
1022,359,1205,2,516,1032,2024-10-07,UPI
1023,896,1958,3,470,1410,2024-01-30,UPI
1024,973,1957,2,216,432,2024-07-18,Card
1025,707,810,1,193,193,2024-07-28,Card
1026,978,1575,3,403,1209,2024-05-07,COD
1027,388,1002,3,189,567,2025-03-17,UPI
1028,342,965,3,462,1386,2024-02-11,UPI
1029,778,1831,3,542,1626,2024-01-11,UPI
1030,698,80,2,287,574,2024-10-09,UPI
1031,843,406,1,479,479,2025-02-25,Card
1032,944,1539,4,435,1740,2024-02-20,COD
1033,896,1040,3,390,1170,2024-02-16,UPI
1034,1744,1108,4,524,2096,2025-02-06,UPI
1035,1127,733,2,340,680,2025-04-01,UPI
1036,939,153,2,189,378,2024-12-03,UPI
1037,1842,392,3,514,1542,2024-01-01,Card
1038,1681,1877,2,320,640,2024-06-20,Card
1039,977,769,1,342,342,2024-04-26,UPI
1040,551,1631,1,322,322,2024-12-29,COD
1041,1517,606,4,241,964,2024-10-12,Card
1042,479,13,2,267,534,2025-04-16,COD
1043,322,250,1,307,307,2024-08-20,COD
1044,638,1150,1,338,338,2025-02-05,Card
1045,112,452,1,356,356,2024-02-10,UPI
1046,143,1634,2,564,1128,2024-09-13,UPI
1047,941,1963,3,531,1593,2025-01-06,COD
1048,1469,1611,3,246,738,2024-10-15,COD
1049,1668,1571,2,370,740,2025-02-19,UPI
1050,1737,1865,3,488,1464,2024-02-13,COD
1051,1086,8,1,123,123,2024-07-24,COD
1052,109,1753,4,515,2060,2024-11-25,Card
1053,998,93,1,423,423,2025-04-21,UPI
1054,1401,56,1,289,289,2024-12-11,COD
1055,1849,1579,4,364,1456,2024-03-22,UPI
1056,1926,561,4,196,784,2025-03-27,COD
1057,902,1288,1,429,429,2024-11-19,Card
1058,54,1971,2,384,768,2024-05-04,Card
1059,1595,290,1,414,414,2025-01-15,Card
1060,1010,62,2,179,358,2025-04-24,Card
1061,356,733,1,340,340,2024-10-12,UPI
1062,1589,967,3,283,849,2025-03-03,UPI
1063,761,1047,3,423,1269,2024-06-30,UPI
1064,143,1583,2,358,716,2024-06-21,COD
1065,1806,913,2,355,710,2024-05-13,UPI
1066,1398,1573,4,132,528,2025-01-18,UPI
1067,1685,1641,3,274,822,2024-08-19,UPI
1068,1222,1787,1,274,274,2024-01-02,UPI
1069,1173,712,2,481,962,2024-07-10,Card
1070,1667,917,4,262,1048,2024-03-10,Card
1071,1024,801,2,452,904,2025-04-15,UPI
1072,1690,1490,1,118,118,2025-01-01,Card
1073,849,190,3,368,1104,2024-09-30,COD
1074,646,12,3,210,630,2025-04-07,UPI
1075,203,328,2,545,1090,2024-10-16,UPI
1076,261,1455,4,163,652,2024-10-02,COD
1077,1138,311,4,209,836,2024-07-05,COD
1078,623,1492,2,110,220,2025-01-20,Card
1079,118,650,4,502,2008,2024-07-10,UPI
1080,1339,121,1,354,354,2024-06-15,Card
1081,1800,1732,1,482,482,2024-12-24,UPI
1082,1999,1727,4,498,1992,2025-03-28,COD
1083,45,1918,3,560,1680,2024-11-05,UPI
1084,722,1158,3,559,1677,2024-03-17,UPI
1085,121,343,3,345,1035,2024-09-10,Card
1086,306,1871,4,344,1376,2025-03-08,COD
1087,66,708,3,554,1662,2025-01-14,Card
1088,1667,692,1,239,239,2025-04-13,UPI
1089,1540,1662,4,560,2240,2024-07-27,Card
1090,1661,951,2,394,788,2024-04-12,UPI
1091,93,1090,1,552,552,2024-09-03,Card
1092,1221,484,1,436,436,2024-07-16,COD
1093,1055,695,1,353,353,2024-10-08,UPI
1094,805,602,3,600,1800,2024-08-04,UPI
1095,1389,1803,1,254,254,2024-05-11,COD
1096,247,1847,3,247,741,2024-09-17,UPI
1097,695,115,1,548,548,2024-07-09,Card
1098,1174,970,3,244,732,2025-02-01,COD
1099,1570,519,2,203,406,2024-09-02,Card
1100,375,6,2,133,266,2024-12-19,UPI
1101,1395,311,3,209,627,2024-11-17,Card
1102,1949,1837,1,439,439,2025-02-28,COD
1103,1013,574,2,351,702,2024-04-02,UPI
1104,1967,119,1,507,507,2024-09-12,UPI
1105,762,449,2,464,928,2024-01-15,COD
1106,1110,1766,3,430,1290,2024-10-29,COD
1107,467,997,1,247,247,2024-02-22,UPI
1108,657,924,4,528,2112,2024-05-03,Card
1109,434,41,2,377,754,2024-12-31,UPI
1110,330,555,1,313,313,2025-04-26,Card
1111,935,582,3,524,1572,2024-11-30,Card
1112,298,1020,3,589,1767,2024-08-12,Card
1113,1,1547,2,240,480,2025-03-03,UPI
1114,1065,1351,1,436,436,2024-08-10,UPI
1115,853,667,3,277,831,2024-11-23,COD
1116,337,327,4,424,1696,2025-04-16,Card
1117,112,382,2,231,462,2025-05-08,Card
1118,1509,1928,1,446,446,2024-07-19,Card
1119,1920,582,3,524,1572,2025-02-09,UPI
1120,810,545,4,492,1968,2024-07-27,UPI
1121,450,805,2,354,708,2024-03-08,COD
1122,143,1227,3,513,1539,2024-11-12,Card
1123,1781,1865,4,488,1952,2024-04-07,COD
1124,1626,628,2,205,410,2024-09-22,COD
1125,1628,1754,3,148,444,2024-02-16,UPI
1126,70,261,4,231,924,2024-03-23,COD
1127,1208,1818,4,583,2332,2024-08-24,COD
1128,216,925,2,455,910,2024-04-22,COD
1129,648,1278,2,383,766,2024-03-01,COD
1130,591,1021,2,197,394,2025-02-02,UPI
1131,600,653,3,233,699,2025-02-28,UPI
1132,375,971,3,316,948,2025-02-03,UPI
1133,927,368,4,320,1280,2024-07-30,Card
1134,1732,1497,1,574,574,2024-08-07,UPI
1135,1162,1264,2,210,420,2025-01-16,Card
1136,243,624,3,362,1086,2024-07-03,Card
1137,854,593,4,165,660,2024-12-29,Card
1138,1013,1461,2,568,1136,2024-05-14,COD
1139,1336,712,4,481,1924,2024-01-24,Card
1140,300,619,3,519,1557,2024-03-27,UPI
1141,1574,1356,4,579,2316,2025-02-16,UPI
1142,1139,1193,3,331,993,2024-09-18,UPI
1143,890,824,1,235,235,2024-11-02,COD
1144,916,360,4,430,1720,2024-09-23,Card
1145,104,627,4,400,1600,2025-04-24,UPI
1146,1217,172,4,561,2244,2024-12-29,UPI
1147,898,761,2,299,598,2024-08-03,Card
1148,174,1364,4,358,1432,2024-06-26,COD
1149,1048,167,1,384,384,2024-04-23,Card
1150,155,1148,1,268,268,2024-04-05,UPI
1151,1890,847,1,514,514,2024-07-17,UPI
1152,424,1717,4,440,1760,2024-09-29,Card
1153,1084,677,2,281,562,2024-07-01,UPI
1154,1496,1796,4,146,584,2024-10-10,UPI
1155,586,1603,4,190,760,2024-10-07,COD
1156,1704,394,3,479,1437,2025-03-26,COD
1157,1148,568,3,565,1695,2024-01-11,Card
1158,724,1025,3,302,906,2025-03-28,Card
1159,457,1755,3,270,810,2024-04-14,Card
1160,673,1210,4,266,1064,2024-09-01,UPI
1161,482,1003,4,259,1036,2024-10-15,Card
1162,1015,1559,3,328,984,2024-01-31,UPI
1163,1891,933,4,175,700,2024-12-23,COD
1164,120,1169,2,478,956,2024-06-25,Card
